# Johan A. Schmidt Mar-25-2014
#
# OCS 1^1A', 2^1A' and 3^1A' PES
#
# Please do not redistribute 
#
# Note that the 3A' and 3A'' PESs are not reliable and I would not recommend 
# using them in your dynamics calculations. Note also that the energies for 
# R<7.5 are "raw" Molpro energies (sporadic artificial "jumps" at R>5.5 have 
# been removed) while energies for R>7.5 are derived from an extrapolation.
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
#  3) Schmidt et al., Atmos. Chem. Phys., 13, 1511-1520, (2013)
#  4) McBane et al., J. Chem. Phys., 138, 094314, (2013)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
# R/a0     r/a0   gamma/deg E(1^1A')/E_h   E(2^1A')/E_h   E(3^1A')/E_h
  5.7500   2.5000    1.0000  -510.80103310  -510.74728490  -510.68592370
  6.0000   2.5000    1.0000  -510.78614770  -510.75154900  -510.70865080
  6.5000   2.5000    1.0000  -510.77058650  -510.75693040  -510.73643920
  7.0000   2.5000    1.0000  -510.76522290  -510.75964110  -510.74993300
  7.5000   2.5000    1.0000  -510.76326060  -510.76076270  -510.75613530
  8.0000   2.5000    1.0000  -510.76206773  -510.76088780  -510.75870197
  9.0000   2.5000    1.0000  -510.76123809  -510.76097481  -510.76048709
 10.0000   2.5000    1.0000  -510.76105297  -510.76099422  -510.76088540
  3.2000   2.6000    1.0000  -509.38652100  -509.22778770  -509.17201750
  3.3000   2.6000    1.0000  -509.77890770  -509.61017650  -509.55753140
  3.4000   2.6000    1.0000  -510.08360400  -509.90698510  -509.85529940
  3.5000   2.6000    1.0000  -510.31743940  -510.13472110  -510.08214690
  3.6000   2.6000    1.0000  -510.49483030  -510.30758380  -510.25259510
  3.7000   2.6000    1.0000  -510.62766240  -510.43731320  -510.37869870
  3.8000   2.6000    1.0000  -510.72553160  -510.53339960  -510.47027280
  3.9000   2.6000    1.0000  -510.79609130  -510.60342020  -510.53524870
  4.0000   2.6000    1.0000  -510.84539310  -510.65337800  -510.58004680
  4.1000   2.6000    1.0000  -510.87820750  -510.68802220  -510.60998580
  4.2000   2.6000    1.0000  -510.89852700  -510.71134010  -510.62978560
  4.3000   2.6000    1.0000  -510.91155260  -510.72882120  -510.63088000
  4.4000   2.6000    1.0000  -510.91519300  -510.73776160  -510.64636280
  4.5000   2.6000    1.0000  -510.91341200  -510.74217690  -510.65909770
  4.6000   2.6000    1.0000  -510.90765420  -510.74365320  -510.64674080
  4.7000   2.6000    1.0000  -510.89908600  -510.74230200  -510.64433200
  4.8000   2.6000    1.0000  -510.88871990  -510.73898510  -510.68638230
  4.9000   2.6000    1.0000  -510.87710010  -510.73458870  -510.69306620
  5.0000   2.6000    1.0000  -510.86484050  -510.72920000  -510.69884940
  5.1000   2.6000    1.0000  -510.85236520  -510.72310190  -510.70381090
  5.2000   2.6000    1.0000  -510.84000570  -510.71663200  -510.70792020
  5.3000   2.6000    1.0000  -510.82801640  -510.71264770  -510.70856540
  5.4000   2.6000    1.0000  -510.81659440  -510.71538350  -510.70178570
  5.5000   2.6000    1.0000  -510.80588830  -510.71803500  -510.69457360
  5.7500   2.6000    1.0000  -510.78288560  -510.72334420  -510.67665870
  6.0000   2.6000    1.0000  -510.76546080  -510.72799340  -510.68268020
  6.5000   2.6000    1.0000  -510.74776360  -510.73322000  -510.71181370
  7.0000   2.6000    1.0000  -510.74183600  -510.73603580  -510.72605750
